asn,vri_count
AS150451,1
AS151992,2
AS151595,1
AS133726,6
AS133799,11
AS59133,5
AS140141,1
AS133793,3
AS273513,1
AS139419,9
AS150282,3
AS63890,5
AS20118,5
AS136209,5
AS133589,4
AS133610,3
AS152716,1
AS56038,27
AS55991,9
AS55989,1
AS63945,8
AS133744,2
AS150284,4
AS134504,5
AS63917,1
AS11870,25
AS150191,4
AS63919,4
AS63922,2
AS138685,9
AS149840,1
AS133926,2
AS63923,5
AS133724,9
AS137114,2
AS133876,9
AS133803,3
AS59196,1
AS133884,4
AS133932,9
AS63927,19
AS151232,2
AS135921,8
AS150460,3
AS152058,1
AS133890,7
AS150462,2
AS151725,1
AS9471,8
AS133896,7
AS133684,2
AS59273,9
AS133653,2
AS133240,7
AS134058,2
AS138623,6
AS150457,2
AS133707,4
AS140121,4
AS150455,2
AS133114,5
AS136981,2
AS150459,4
AS133692,3
AS131306,5
AS133914,1
AS63931,4
AS133918,5
AS133551,6
AS133227,5
AS133920,2
AS153346,7
AS133805,1
AS59105,5
AS63797,2
AS132717,1
AS153637,1
AS132783,3
AS17754,26
AS133999,1
AS133923,3
AS136696,12
AS150295,3
AS133938,23
AS63861,1
AS153236,10
AS136634,20
AS150661,2
AS137997,1
AS146952,2
AS63950,2
AS133936,13
AS63862,24
AS133943,2
AS151654,4
AS141262,3
AS150480,4
AS133718,4
AS209988,3
AS136610,4
AS151845,8
AS150662,1
AS150575,1
AS149587,3
AS133691,2
AS152712,3
AS152710,2
AS206033,2
AS131465,2
AS133723,2
AS133947,5
AS141317,6
AS150615,1
AS150572,1
AS153870,5
AS136215,6
AS133951,4
AS133950,6
AS24211,18
AS63868,6
AS150586,2
AS133722,1
AS134907,5
AS132784,3
AS141324,10
AS63869,5
AS133809,8
AS134001,2
AS134066,1
AS133839,3
AS133971,4
AS133992,1
AS134070,1
AS133819,1
AS10204,16
AS150669,1
AS137048,14
AS154026,4
AS134074,3
AS134076,2
AS150667,4
AS131657,32
AS150469,3
AS149052,2
AS139432,2
AS63741,10
AS150470,3
AS152718,2
AS134009,5
AS58394,1
AS134080,2
AS141898,15
AS63954,2
AS135852,6
AS133812,7
AS152725,3
AS150202,1
AS133811,6
AS140072,12
AS133815,28
AS138881,11
AS150312,1
AS153068,2
AS59183,10
AS63957,1
AS63872,7
AS134101,1
AS133816,2
AS134105,1
AS46034,4
AS133995,2
AS139955,5
AS851,1
AS23862,16
AS133817,4
AS133969,2
AS133970,2
AS133986,2
AS150674,2
AS63765,7
AS150681,35
AS134222,5
AS150683,38
AS63874,2
AS55697,4
AS135836,10
AS136331,2
AS133975,1
AS134119,4
AS150612,2
AS150512,3
AS38516,2
AS152723,11
AS63876,1
AS133965,2
AS134128,10
AS207787,2
AS150483,3
AS150502,1
AS58824,3
AS133990,1
AS134332,1
AS134137,2
AS150620,1
AS150490,1
AS150487,4
AS150484,4
AS137268,3
AS139352,3
AS134020,1
AS133989,13
AS134023,4
AS133827,12
AS138828,2
AS136073,1
AS134147,1
AS150321,2
AS134024,1
AS18134,8
AS133824,1
AS134155,2
AS134163,1
AS150482,2
AS134658,10
AS150489,2
AS150685,3
AS134597,2
AS151588,4
AS134068,2
AS137218,1
AS132962,3
AS138239,9
AS133279,9
AS133825,1
AS152000,1
AS132896,4
AS131430,1
AS210897,5
AS59043,4
AS133826,2
AS134008,5
AS134179,5
AS136373,6
AS58528,1
AS137083,11
AS150691,1
AS150610,2
AS150585,1
AS152729,1
AS63984,6
AS45669,80
AS134187,1
AS197981,6
AS134264,5
AS63882,2
AS134840,32
AS133984,1
AS140499,9
AS137406,8
AS201246,5
AS134012,2
AS133834,1
AS63987,1
AS133832,2
AS63991,17
AS133835,2
AS59278,8
AS132561,1
AS150496,1
AS150497,2
AS151527,4
AS63992,1
AS134221,3
AS63682,1
AS150493,3
AS150692,20
AS134226,19
AS134044,3
AS150695,2
AS141386,8
AS136900,12
AS133493,4
AS134232,2
AS151572,3
AS151570,1
AS63126,3
AS153114,2
AS64095,9
AS134016,5
AS141630,3
AS135729,2
AS150699,1
AS135746,8
AS134043,1
AS7546,5
AS150696,8
AS149159,2
AS56209,54
AS134305,3
AS38887,6
AS150504,3
AS55680,3
AS149160,2
AS149161,3
AS134346,9
AS150515,1
AS63998,10
AS134352,2
AS150509,4
AS150701,4
AS12076,12
AS136637,4
AS135229,2
AS131422,2
AS135175,7
AS141148,8
AS133256,2
AS134303,4
AS150510,3
AS150606,3
AS134259,3
AS134329,5
AS134680,1
AS213639,2
AS134054,2
AS150705,18
AS150608,2
AS134788,24
AS63883,2
AS135661,3
AS152151,2
AS138089,26
AS134376,2
AS134378,10
AS135069,30
AS134379,3
AS35634,3
AS147084,2
AS146940,3
AS134403,2
AS150609,1
AS135548,1
AS135218,1
AS150704,5
AS150709,3
AS137138,1
AS151967,2
AS142333,3
AS135549,7
AS135553,6
AS135700,9
AS133092,5
AS135449,1
AS150710,4
AS150707,3
AS150708,4
AS401770,3
AS135512,4
AS135450,2
AS135451,3
AS132822,1
AS150811,4
AS150812,3
AS58470,18
AS135688,6
AS135213,1
AS135758,21
AS141277,5
AS135219,1
AS135215,1
AS135564,2
AS33715,2
AS150223,1
AS150241,2
AS23694,8
AS135234,2
AS150589,2
AS139982,8
AS133840,14
AS141549,5
AS141107,9
AS58763,1
AS140170,2
AS27435,2
AS150714,1
AS139238,5
AS152479,14
AS140988,1
AS135574,1
AS135578,11
AS135582,7
AS150114,3
AS150715,4
AS150630,2
AS150605,5
AS135723,1
AS45838,1
AS150753,1
AS24082,3
AS133657,1
AS151601,1
AS141672,2
AS151965,8
AS151976,9
AS151977,1
AS151968,2
AS151969,4
AS151981,4
AS151998,1
AS151978,2
AS150754,1
AS132060,3
AS152001,3
AS152011,1
AS152004,1
AS152005,4
AS151714,3
AS150591,2
AS150040,4
AS135760,8
AS150625,4
AS135202,3
AS9915,3
AS131659,5
AS135594,3
AS151365,1
AS150814,1
AS135735,5
AS59210,21
AS135191,4
AS135779,4
AS140687,11
AS24225,6
AS150716,3
AS135459,6
AS150265,4
AS135604,1
AS135733,1
AS150094,1
AS135799,17
AS135775,6
AS135777,9
AS135606,3
AS135901,14
AS63753,1
AS150618,2
AS131219,3
AS150343,2
AS131240,1
AS273284,1
AS151817,2
AS131299,4
AS131247,18
AS45887,11
AS131230,1
AS51318,4
AS150014,2
AS135455,4
AS131273,5
AS150347,2
AS150621,1
AS131270,5
AS149422,9
AS131282,1
AS131286,1
AS131287,2
AS151007,1
AS40747,4
AS7628,23
AS131292,2
AS150530,4
AS150517,1
AS131296,2
AS150541,3
AS150721,1
AS63754,1
AS63755,1
AS150861,5
AS149530,1
AS131312,1
AS135679,1
AS135686,2
AS138493,2
AS150529,2
AS18351,6
AS151200,1
AS135158,16
AS200213,2
AS150883,2
AS150884,2
AS7480,5
AS151204,2
AS150887,2
AS150888,2
AS151203,2
AS147087,7
AS132019,6
AS131341,3
AS131582,3
AS136993,9
AS131448,10
AS131464,93
AS150722,3
AS150658,1
AS140062,2
AS134912,10
AS131684,3
AS135445,14
AS135682,6
AS137630,3
AS147269,4
AS151113,1
AS131996,4
AS132337,18
AS215189,3
AS150240,1
AS135242,3
AS135932,9
AS135462,6
AS45809,6
AS147194,1
AS135258,2
AS7532,75
AS134324,2
AS135464,4
AS132089,2
AS135767,1
AS149400,4
AS151990,1
AS151873,2
AS150889,1
AS150980,6
AS134262,3
AS10112,1
AS399502,2
AS135764,1
AS132092,3
AS135763,3
AS138738,5
AS134599,10
AS64037,6
AS55366,29
AS150819,2
AS137620,8
AS132113,3
AS135711,3
AS58969,4
AS135712,1
AS132100,10
AS132123,6
AS132148,9
AS132386,4
AS135567,5
AS135523,33
AS55662,8
AS138771,9
AS150233,1
AS46022,1
AS135699,4
AS132218,1
AS134698,2
AS132222,3
AS135705,5
AS135692,3
AS850,1
AS38805,4
AS150890,2
AS139515,4
AS138712,4
AS55781,8
AS139981,7
AS135689,1
AS135690,3
AS133229,1
AS131402,3
AS135472,4
AS132248,1
AS135380,5
AS138329,1
AS142614,1
AS9875,26
AS132270,1
AS135471,3
AS147302,14
AS151729,3
AS151788,3
AS151791,3
AS138197,9
AS149078,8
AS150235,3
AS132254,2
AS149068,2
AS153933,1
AS132365,6
AS131482,4
AS131530,5
AS133112,4
AS134663,3
AS136302,15
AS151685,7
AS132976,14
AS132400,10
AS132398,2
AS132401,2
AS153259,8
AS150617,1
AS150728,2
AS141333,2
AS133075,9
AS137391,2
AS18022,1
AS133300,2
AS206230,1
AS132436,7
AS132438,2
AS132443,1
AS132464,4
AS132484,1
AS18187,10
AS135468,1
AS135474,6
AS132486,3
AS7606,2
AS132491,2
AS149120,2
AS59382,3
AS132528,2
AS133523,2
AS151128,3
AS150729,4
AS135752,2
AS149944,2
AS132685,1
AS132622,3
AS135518,2
AS132727,4
AS135473,2
AS132686,5
AS131302,1
AS135444,6
AS152569,1
AS150726,2
AS147006,5
AS132799,2
AS139879,47
AS150093,2
AS132808,3
AS151295,5
AS132806,2
AS135716,6
AS153299,3
AS63758,1
AS63759,1
AS135702,2
AS135753,2
AS135756,3
AS135751,4
AS149515,2
AS148968,21
AS152904,1
AS4851,11
AS135697,16
AS9825,20
AS132908,1
AS135693,6
AS133156,2
AS134319,20
AS139504,2
AS149268,11
AS133149,1
AS135476,1
AS142448,1
AS150539,3
AS150521,1
AS150894,2
AS151765,3
AS136873,10
AS133206,8
AS150523,4
AS150732,4
AS135216,2
AS137139,3
AS38166,78
AS133476,5
AS135239,10
AS135479,4
AS64310,1
AS150057,1
AS133742,2
AS132955,1
AS135748,3
AS150472,1
AS133583,2
AS133749,4
AS138466,6
AS133866,10
AS45119,4
AS134345,4
AS133310,4
AS150242,2
AS151589,2
AS151577,2
AS151576,2
AS136142,2
AS134072,10
AS150639,3
AS134299,2
AS150151,2
AS150735,6
AS135612,5
AS141890,4
AS135307,9
AS150653,2
AS150738,4
AS135480,2
AS135483,1
AS58610,15
AS64088,2
AS132384,29
AS131686,3
AS135868,1
AS135619,4
AS135632,7
AS135628,12
AS153621,2
AS134437,11
AS38229,9
AS135636,25
AS146872,7
AS153523,8
AS149994,11
AS150737,4
AS150616,1
AS135643,2
AS150942,6
AS147145,4
AS63764,1
AS140810,28
AS150821,1
AS151795,1
AS151799,5
AS150896,2
AS131765,2
AS134702,10
AS10222,17
AS133422,1
AS64297,7
AS151797,6
AS151798,4
AS150736,1
AS149478,4
AS136165,3
AS64298,1
AS206318,4
AS150900,2
AS150901,1
AS135820,1
AS150905,1
AS135818,2
AS135811,5
AS135815,9
AS55482,13
AS135652,4
AS136056,3
AS150256,1
AS135654,2
AS63768,1
AS63766,5
AS64314,1
AS135485,1
AS135662,2
AS135668,2
AS135810,5
AS153275,3
AS135672,1
AS150248,1
AS135876,6
AS146932,4
AS135800,5
AS135675,2
AS150021,22
AS64303,1
AS133260,3
AS150106,1
AS135808,4
AS64302,6
AS135804,2
AS150486,1
AS136007,13
AS135882,7
AS139029,18
AS135806,3
AS131912,5
AS131275,15
AS138453,6
AS135889,11
AS135208,20
AS135875,1
AS215384,11
AS135898,1
AS64305,1
AS64308,2
AS134932,11
AS138798,12
AS133382,4
AS135858,3
AS136004,5
AS136005,2
AS136001,3
AS139951,5
AS140443,35
AS140728,1
AS135874,6
AS135866,4
AS141765,3
AS136232,1
AS136009,7
AS9232,4
AS136010,7
AS131262,6
AS136145,4
AS150955,3
AS150949,1
AS146856,2
AS136014,4
AS136784,16
AS153397,2
AS136023,1
AS135797,1
AS137655,21
AS135721,2
AS139562,5
AS135863,4
AS135526,3
AS136027,6
AS132159,3
AS137303,2
AS64313,3
AS149918,3
AS136035,3
AS136036,1
AS132988,1
AS135834,51
AS59197,1
AS136526,6
AS9821,6
AS136352,21
AS150657,1
AS138572,4
AS135861,2
AS132409,1
AS153092,4
AS136178,3
AS151764,1
AS141285,2
AS151777,1
AS151571,1
AS151582,1
AS136131,10
AS64315,7
AS136054,1
AS135422,7
AS132430,2
AS133008,1
AS137163,3
AS150745,2
AS142044,5
AS136060,1
AS136055,6
AS136134,6
AS138797,9
AS134277,1
AS136140,6
AS150632,2
AS150958,2
AS135851,4
AS132407,2
AS134280,4
AS136372,4
AS139541,1
AS135848,3
AS150613,1
AS17767,3
AS17782,3
AS136796,12
AS135849,2
AS59150,1
AS136151,2
AS133268,1
AS133270,2
AS136071,2
AS135844,1
AS142038,1
AS59272,3
AS150537,3
AS150553,3
AS136156,5
AS150178,93
AS149117,3
AS149089,4
AS18274,9
AS135782,2
AS7551,10
AS136161,3
AS136065,3
AS47582,5
AS136058,1
AS153671,17
AS136164,2
AS136166,8
AS136061,5
AS151757,8
AS134946,3
AS135908,2
AS137498,24
AS132031,1
AS150747,4
AS135964,2
AS135780,27
AS135010,1
AS136168,5
AS142370,8
AS150252,1
AS147240,4
AS136698,3
AS150633,5
AS142127,5
AS150750,42
AS136239,2
AS136179,2
AS37969,14
AS153759,2
AS135826,5
AS140976,4
AS150253,2
AS136183,3
AS139623,13
AS208287,3
AS136184,10
AS138971,10
AS136078,2
AS136063,1
AS134045,1
AS136064,4
AS136189,2
AS136724,8
AS150748,26
AS135839,5
AS146888,2
AS135835,1
AS131241,2
AS136207,1
AS136210,54
AS271917,7
AS136211,1
AS136091,2
AS136214,3
AS135828,1
AS135833,1
AS136219,2
AS150540,3
AS150749,4
AS136217,10
AS58971,6
AS136224,64
AS59371,6
AS140630,7
AS133467,2
AS141421,7
AS141393,2
AS138509,5
AS136230,3
AS135376,10
AS150650,3
AS136070,3
AS134635,3
AS45224,400
AS136234,2
AS136240,1
AS136237,4
AS137995,6
AS139743,3
AS133168,2
AS136244,5
AS135086,1
AS135786,1
AS136095,2
AS136075,5
AS396077,1
AS134945,2
AS135783,1
AS135831,2
AS136248,4
AS138096,12
AS136076,1
AS45475,2
AS133192,12
AS150555,3
AS150550,2
AS135787,1
AS136283,1
AS132964,6
AS135788,5
AS137681,7
AS136286,4
AS150562,1
AS8360,29
AS136262,5
AS134952,3
AS136266,4
AS136267,6
AS136311,2
AS136277,2
AS150635,6
AS136371,2
AS136312,1
AS136291,3
AS38193,39
AS45843,4
AS136380,5
AS150637,1
AS139554,4
AS136388,1
AS136079,20
AS136081,2
AS147279,8
AS137087,2
AS136395,129
AS150552,4
AS136400,4
AS133169,1
AS135003,4
AS135634,1
AS136284,13
AS136404,5
AS135107,2
AS136406,5
AS18109,4
AS141723,25
AS136416,18
AS132883,12
AS136085,5
AS136288,1
AS136419,4
AS138298,9
AS136092,1
AS142541,3
AS133236,4
AS136370,5
AS136424,1
AS141314,2
AS59340,18
AS45489,3
AS137082,1
AS137278,1
AS136425,6
AS136427,3
AS137166,278
AS136106,6
AS151983,5
AS136087,4
AS150259,2
AS136430,2
AS136431,3
AS136429,29
AS133501,4
AS134826,1
AS133189,3
AS136088,33
AS136434,1
AS136435,16
AS18172,1
AS136338,5
AS136438,7
AS136442,18
AS150386,1
AS134917,3
AS149618,3
AS138768,9
AS134301,2
AS136336,6
AS136676,4
AS138280,1
AS149018,2
AS150222,4
AS137185,5
AS401276,4
AS133988,2
AS9834,5
AS135909,1
AS134942,2
AS24565,3
AS136450,4
AS136499,1
AS149947,3
AS38209,34
AS136449,8
AS138164,4
AS136298,1
AS141816,3
AS151629,3
AS134806,37
AS150403,1
AS136757,2
AS150044,4
AS150636,1
AS136332,2
AS58972,3
AS152538,3
AS136368,2
AS136471,2
AS135911,1
AS136094,1
AS61327,12
AS136479,7
AS136477,12
AS136100,1
AS151775,1
AS56099,17
AS150913,2
AS134572,43
AS136099,3
AS136366,2
AS134999,2
AS133005,2
AS18359,2
AS150137,5
AS136488,1
AS132673,2
AS63497,14
AS136365,6
AS151686,1
AS136297,1
AS135425,10
AS136101,5
AS136493,7
AS136304,1
AS23647,16
AS136530,8
AS38235,55
AS136364,5
AS131915,4
AS136500,2
AS136362,3
AS131767,3
AS136300,1
AS136503,1
AS151148,3
AS136103,1
AS133271,7
AS9288,10
AS135912,6
AS135917,1
AS136301,2
AS142453,4
AS136505,1
AS138086,3
AS138121,2
AS134911,2
AS38158,7
AS136825,2
AS142379,3
AS136105,2
AS136680,1
AS133945,4
AS150258,1
AS134877,21
AS150074,1
AS136356,3
AS132746,5
AS136294,4
AS136318,2
AS136361,21
AS136360,4
AS136512,2
AS136587,2
AS136299,1
AS136514,4
AS150266,3
AS136515,11
AS150919,1
AS139967,9
AS136319,2
AS150823,1
AS45637,5
AS136521,3
AS136522,4
AS136520,1
AS146996,3
AS976,23
AS136303,5
AS150570,2
AS150592,3
AS136531,37
AS136534,2
AS136533,8
AS136326,2
AS135038,3
AS150022,5
AS136305,1
AS134829,8
AS136552,8
AS136555,8
AS136556,3
AS136306,6
AS136553,1
AS136344,1
AS138782,6
AS136573,8
AS136558,6
AS136562,2
AS136823,1
AS18278,10
AS136112,2
AS136563,5
AS150420,3
AS138225,11
AS150780,3
AS59339,3
AS134785,2
AS136323,10
AS136584,6
AS59204,5
AS136598,4
AS151866,2
AS141140,2
AS137099,1
AS135837,1
AS136585,1
AS134318,2
AS136325,1
AS136592,1
AS150778,1
AS135060,44
AS136116,2
AS137598,1
AS136355,3
AS136357,5
AS136602,3
AS136353,1
AS63490,4
AS136609,1
AS45722,9
AS135916,8
AS138244,3
AS149534,2
AS134013,1
AS136617,7
AS137635,2
AS138277,26
AS133450,7
AS136128,4
AS136618,2
AS149577,1
AS150627,3
AS135337,9
AS136119,13
AS133291,2
AS150869,1
AS136726,2
AS136593,7
AS136735,3
AS136111,5
AS136732,44
AS136733,9
AS138774,2
AS141181,5
AS150783,1
AS136738,1
AS63878,4
AS136741,4
AS150153,18
AS135488,5
AS150559,1
AS150557,3
AS137386,4
AS136751,1
AS133477,5
AS137191,1
AS136760,1
AS134349,2
AS17985,3
AS24115,3
AS131923,11
AS150152,3
AS136803,5
AS136126,1
AS136123,3
AS133679,2
AS136660,6
AS136801,1
AS136661,5
AS135590,1
AS34985,11
AS131567,6
AS136654,7
AS136788,4
AS147182,4
AS136794,1
AS135744,7
AS150922,3
AS150967,3
AS136793,9
AS63771,4
AS150427,1
AS136685,3
AS136684,1
AS134153,53
AS136797,3
AS9607,25
AS136805,4
AS138128,10
AS138884,11
AS17922,10
AS150914,1
AS140456,10
AS136648,1
AS135277,17
AS136127,6
AS136808,1
AS135850,2
AS137994,2
AS24029,3
AS139482,11
AS136656,1
AS58820,17
AS24342,34
AS136813,1
AS56153,5
AS141071,6
AS133408,4
AS136815,8
AS137283,3
AS136642,1
AS150915,2
AS132869,1
AS136646,1
AS150923,3
AS141846,6
AS150281,2
AS147212,2
AS136894,1
AS150603,2
AS151168,2
AS134578,27
AS59214,2
AS136645,2
AS136129,2
AS136688,1
AS138759,1
AS151647,1
AS136702,2
AS136901,1
AS152685,5
AS132836,3
AS136903,1
AS136820,7
AS136828,1
AS136905,4
AS136911,1
AS131374,1
AS135922,2
AS137587,2
AS149781,5
AS150794,1
AS136909,1
AS136910,2
AS135227,5
AS136397,2
AS136839,2
AS136377,54
AS136376,2
AS150466,1
AS136920,3
AS150279,4
AS272953,2
AS150723,2
AS138538,16
AS136926,1
AS136921,1
AS15143,2
AS401984,1
AS150086,2
AS63772,4
AS133044,3
AS136936,2
AS136937,2
AS150790,3
AS151575,4
AS150569,2
AS135139,66
AS136692,1
AS54415,12
AS136941,9
AS136649,2
AS150438,2
AS136706,1
AS136667,2
AS140112,3
AS141275,14
AS136629,7
AS136694,2
AS135923,1
AS139875,4
AS136948,8
AS136650,4
AS153211,2
AS136953,1
AS136835,3
AS136957,4
AS136933,12
AS136970,15
AS136950,6
AS137819,1
AS136651,1
AS136836,1
AS136960,1
AS23729,7
AS136838,6
AS135393,3
AS133527,6
AS150388,2
AS135925,1
AS151804,5
AS136840,6
AS136965,2
AS149261,3
AS136844,1
AS137050,6
AS136664,2
AS136972,3
AS135926,1
AS139013,7
AS133670,2
AS136842,4
AS136975,6
AS136632,2
AS135927,1
AS136979,5
AS136980,2
AS136978,3
AS136843,2
AS147259,3
AS150580,1
AS136358,1
AS150940,3
AS135517,5
AS136636,2
AS137006,1
AS136722,2
AS23951,68
AS58500,3
AS150956,1
AS150930,1
AS150444,1
AS136996,2
AS150468,2
AS136999,3
AS132139,40
AS133142,7
AS150941,3
AS142347,4
AS137004,7
AS137199,8
AS58459,1
AS137005,4
AS9512,2
AS137013,1
AS136865,7
AS137331,9
AS150925,1
AS136711,2
AS136710,1
AS150283,1
AS137023,7
AS137110,4
AS17412,3
AS138650,2
AS136673,1
AS137152,6
AS136701,2
AS142465,1
AS153289,5
AS136700,17
AS142601,5
AS136856,7
AS136633,2
AS149139,5
AS137029,6
AS136854,5
AS152486,2
AS136853,2
AS131706,7
AS137032,1
AS139685,1
AS63603,7
AS137034,4
AS137038,2
AS137039,2
AS137040,5
AS137042,2
AS210456,2
AS137041,15
AS136862,2
AS136699,1
AS136708,2
AS136704,6
AS137084,4
AS131541,2
AS137047,16
AS137056,1
AS137059,12
AS136713,2
AS134372,1
AS133738,2
AS45654,1
AS137258,1
AS150467,1
AS136671,5
AS139335,22
AS141536,3
AS138818,12
AS136861,5
AS23747,3
AS136712,1
AS136675,1
AS136847,1
AS137955,3
AS131202,1
AS131183,21
AS137080,11
AS137079,4
AS136714,11
AS136697,7
AS38813,7
AS131887,1
AS136889,1
AS137990,19
AS136871,2
AS150335,4
AS131617,3
AS135293,5
AS24424,75
AS137192,5
AS137198,4
AS137197,1
AS136869,5
AS136720,1
AS137584,8
AS135220,6
AS137206,3
AS141815,4
AS137209,2
AS137843,2
AS142592,2
AS150939,3
AS137143,1
AS136620,12
AS150953,1
AS59194,2
AS137221,3
AS55676,3
AS136874,5
AS137226,32
AS150945,1
AS150594,1
AS135738,13
AS139538,6
AS136868,5
AS133304,17
AS141887,4
AS134122,4
AS137098,15
AS17727,40
AS137097,36
AS136876,2
AS137243,2
AS136878,3
AS137316,33
AS137287,1
AS137244,1
AS137239,10
AS141137,12
AS137154,2
AS135719,1
AS136885,1
AS137249,8
AS137252,2
AS38047,42
AS137255,3
AS137257,2
AS136877,1
AS137144,2
AS134888,3
AS136880,2
AS136886,1
AS137269,1
AS137270,1
AS131928,4
AS137157,2
AS137088,5
AS137274,4
AS136888,2
AS137586,1
AS137090,2
AS135769,3
AS134750,5
AS137280,30
AS137329,15
AS135946,2
AS135933,1
AS137385,91
AS214313,1
AS137288,1
AS137389,3
AS137388,1
AS151207,1
AS151361,1
AS136687,1
AS137151,4
AS136879,4
AS137396,2
AS137404,14
AS135683,4
AS137093,4
AS135022,3
AS137399,4
AS137416,2
AS150932,3
AS150948,1
AS137297,2
AS59188,4
AS21788,10
AS137094,4
AS45572,5
AS137403,35
AS137160,1
AS150944,3
AS150798,1
AS137415,1
AS137299,1
AS137300,1
AS135934,2
AS141128,2
AS137419,11
AS150799,3
AS38515,26
AS137102,1
AS150600,1
AS147224,9
AS63799,2
AS137158,3
AS137153,6
AS137425,17
AS137426,1
AS137103,2
AS150665,2
AS137301,2
AS137432,23
AS137150,1
AS135935,4
AS137431,2
AS137435,5
AS137433,2
AS56155,3
AS137149,2
AS133662,4
AS137107,4
AS140454,2
AS133132,2
AS142278,13
AS133762,5
AS138477,1
AS137312,2
AS137106,1
AS137440,1
AS137749,2
AS37988,13
AS131929,4
AS133796,1
AS136855,2
AS137310,1
AS134286,5
AS150797,18
AS137109,21
AS137311,5
AS135936,1
AS137167,1
AS147277,3
AS134790,1
AS151252,2
AS134734,7
AS150668,1
AS137461,1
AS132174,1
AS17158,8
AS137108,2
AS137181,2
AS141805,7
AS132572,2
AS135819,1
AS150806,3
AS150855,3
AS150935,2
AS137315,3
AS135346,7
AS137129,1
AS137130,7
AS136047,9
AS17763,4
AS137466,1
AS214371,1
AS214716,3
AS38651,4
AS133237,4
AS137473,2
AS150936,4
AS136652,1
AS137477,1
AS150474,1
AS137133,1
AS55402,4
AS137481,1
AS137482,1
AS136962,5
AS137487,5
AS137485,3
AS63760,6
AS137491,14
AS150937,3
AS134343,1
AS137492,5
AS137320,2
AS153562,3
AS136917,7
AS147237,2
AS150846,2
AS31050,6
AS59012,2
AS137562,3
AS137113,3
AS137497,1
AS137178,1
AS137132,8
AS137180,1
AS139692,2
AS137374,2
AS137115,2
AS131278,2
AS135111,2
AS23876,3
AS56032,1
AS137176,3
AS137122,2
AS45596,4
AS137177,1
AS150808,12
AS151770,8
AS146904,12
AS137505,11
AS139735,8
AS134242,10
AS137136,1
AS142618,3
AS273871,2
AS36651,1
AS137511,1
AS135269,11
AS137521,3
AS137514,4
AS137118,2
AS136426,3
AS149951,3
AS137515,68
AS137519,3
AS141461,3
AS150597,1
AS137678,8
AS59323,4
AS135030,7
AS137525,7
AS137922,37
AS153306,1
AS137325,2
AS137323,3
AS150642,2
AS150598,2
AS135939,2
AS135938,2
AS59149,6
AS132669,6
